"period_id";"date";"type"
6917;"31_01_2069";"a"
6495;"01_02_2069";"c"
3712;"02_02_2069";"c"
3033;"03_02_2069";"a"
6626;"04_02_2069";"b"
27709;"05_02_2069";"a"
6367;"06_02_2069";"a"
29446;"07_02_2069";"a"
22910;"08_02_2069";"b"
4095;"09_02_2069";"a"
17854;"10_02_2069";"a"
5221;"11_02_2069";"d"
3685;"12_02_2069";"c"
6322;"13_02_2069";"c"
915;"14_02_2069";"b"
14051;"15_02_2069";"b"
5920;"16_02_2069";"a"
21743;"17_02_2069";"b"
11630;"18_02_2069";"d"
1669;"19_02_2069";"a"
28130;"20_02_2069";"a"
7517;"21_02_2069";"b"
28048;"22_02_2069";"d"
6705;"23_02_2069";"b"
4718;"24_02_2069";"d"
28795;"25_02_2069";"b"
24828;"26_02_2069";"c"
25015;"27_02_2069";"c"
18524;"28_02_2069";"d"
17808;"01_03_2069";"b"
24731;"02_03_2069";"c"
13050;"03_03_2069";"a"
4854;"04_03_2069";"d"
16781;"05_03_2069";"b"
18768;"06_03_2069";"b"
11749;"07_03_2069";"d"
3404;"08_03_2069";"b"
26828;"09_03_2069";"d"
9309;"10_03_2069";"a"
17836;"11_03_2069";"a"
27733;"12_03_2069";"a"
5515;"13_03_2069";"b"
21102;"14_03_2069";"b"
2557;"15_03_2069";"c"
16844;"16_03_2069";"c"
23184;"17_03_2069";"b"
9611;"18_03_2069";"c"
19032;"19_03_2069";"d"
20284;"20_03_2069";"a"
17023;"21_03_2069";"d"
26044;"22_03_2069";"b"
8457;"23_03_2069";"c"
11874;"24_03_2069";"d"
11419;"25_03_2069";"c"
15891;"26_03_2069";"b"
22816;"27_03_2069";"d"
12036;"28_03_2069";"a"
27454;"29_03_2069";"b"
17671;"30_03_2069";"b"
27392;"31_03_2069";"d"
24680;"01_04_2069";"c"
17064;"02_04_2069";"c"
24682;"03_04_2069";"a"
14090;"04_04_2069";"b"
21860;"05_04_2069";"a"
14164;"06_04_2069";"a"
90;"07_04_2069";"b"
8681;"08_04_2069";"d"
1633;"09_04_2069";"b"
27001;"10_04_2069";"a"
16566;"11_04_2069";"a"
5096;"12_04_2069";"d"
6079;"13_04_2069";"a"
720;"14_04_2069";"b"
26604;"15_04_2069";"a"
19321;"16_04_2069";"b"
29604;"17_04_2069";"a"
6475;"18_04_2069";"a"
29720;"19_04_2069";"a"
23573;"20_04_2069";"c"
26668;"21_04_2069";"a"
28302;"22_04_2069";"c"
14845;"23_04_2069";"c"
15213;"24_04_2069";"c"
20680;"25_04_2069";"d"
14190;"26_04_2069";"a"
11145;"27_04_2069";"c"
532;"28_04_2069";"c"
9520;"29_04_2069";"d"
12928;"30_04_2069";"d"
8005;"01_05_2069";"a"
4078;"02_05_2069";"a"
940;"03_05_2069";"d"
13373;"04_05_2069";"b"
1947;"05_05_2069";"a"
20484;"06_05_2069";"a"
25213;"07_05_2069";"b"
9612;"08_05_2069";"d"
7745;"09_05_2069";"a"
27572;"10_05_2069";"a"
6358;"11_05_2069";"c"
15830;"12_05_2069";"c"
29372;"13_05_2069";"d"
8408;"14_05_2069";"b"
17241;"15_05_2069";"c"
14599;"16_05_2069";"c"
9812;"17_05_2069";"c"
2741;"18_05_2069";"b"
3301;"19_05_2069";"b"
12578;"20_05_2069";"a"
9175;"21_05_2069";"c"
26346;"22_05_2069";"b"
4544;"23_05_2069";"c"
23682;"24_05_2069";"d"
4658;"25_05_2069";"c"
16397;"26_05_2069";"b"
14465;"27_05_2069";"b"
856;"28_05_2069";"c"
2716;"29_05_2069";"c"
28259;"30_05_2069";"b"
3413;"31_05_2069";"b"
26677;"01_06_2069";"a"
28727;"02_06_2069";"a"
18682;"03_06_2069";"d"
27852;"04_06_2069";"a"
28143;"05_06_2069";"a"
21534;"06_06_2069";"d"
13185;"07_06_2069";"b"
19524;"08_06_2069";"c"
18275;"09_06_2069";"d"
16352;"10_06_2069";"a"
15858;"11_06_2069";"a"
24147;"12_06_2069";"c"
7428;"13_06_2069";"a"
19504;"14_06_2069";"a"
24356;"15_06_2069";"d"
8445;"16_06_2069";"c"
4735;"17_06_2069";"a"
17281;"18_06_2069";"a"
5108;"19_06_2069";"b"
25665;"20_06_2069";"a"
11265;"21_06_2069";"a"
18731;"22_06_2069";"a"
19400;"23_06_2069";"a"
22558;"24_06_2069";"d"
11684;"25_06_2069";"a"
27726;"26_06_2069";"d"
21041;"27_06_2069";"d"
27868;"28_06_2069";"d"
6789;"29_06_2069";"c"
23311;"30_06_2069";"b"
10835;"01_07_2069";"a"
4631;"02_07_2069";"c"
11050;"03_07_2069";"d"
20722;"04_07_2069";"c"
14528;"05_07_2069";"d"
22792;"06_07_2069";"b"
12060;"07_07_2069";"b"
19672;"08_07_2069";"d"
20720;"09_07_2069";"c"
26789;"10_07_2069";"c"
8070;"11_07_2069";"a"
22610;"12_07_2069";"d"
1204;"13_07_2069";"c"
18902;"14_07_2069";"d"
10623;"15_07_2069";"a"
18257;"16_07_2069";"d"
14216;"17_07_2069";"c"
8376;"18_07_2069";"a"
18364;"19_07_2069";"d"
7644;"20_07_2069";"b"
17163;"21_07_2069";"b"
11624;"22_07_2069";"d"
3018;"23_07_2069";"d"
24820;"24_07_2069";"d"
20465;"25_07_2069";"c"
27083;"26_07_2069";"c"
638;"27_07_2069";"b"
11790;"28_07_2069";"c"
25371;"29_07_2069";"a"
6109;"30_07_2069";"c"
27569;"31_07_2069";"d"
27903;"01_08_2069";"a"
16145;"02_08_2069";"d"
27683;"03_08_2069";"a"
2750;"04_08_2069";"d"
28652;"05_08_2069";"d"
2118;"06_08_2069";"d"
18646;"07_08_2069";"a"
14606;"08_08_2069";"d"
9174;"09_08_2069";"c"
4710;"10_08_2069";"d"
6036;"11_08_2069";"d"
11714;"12_08_2069";"c"
26705;"13_08_2069";"a"
18438;"14_08_2069";"a"
156;"15_08_2069";"c"
18286;"16_08_2069";"a"
25184;"17_08_2069";"d"
7596;"18_08_2069";"b"
28701;"19_08_2069";"c"
6019;"20_08_2069";"c"
28623;"21_08_2069";"a"
26632;"22_08_2069";"d"
9888;"23_08_2069";"d"
15556;"24_08_2069";"c"
23491;"25_08_2069";"a"
4774;"26_08_2069";"c"
7590;"27_08_2069";"b"
23453;"28_08_2069";"b"
23314;"29_08_2069";"d"
23820;"30_08_2069";"d"
14212;"31_08_2069";"d"
26478;"01_09_2069";"a"
26446;"02_09_2069";"b"
18801;"03_09_2069";"d"
3571;"04_09_2069";"d"
13663;"05_09_2069";"b"
12745;"06_09_2069";"d"
1388;"07_09_2069";"b"
27407;"08_09_2069";"a"
2558;"09_09_2069";"c"
20277;"10_09_2069";"b"
19145;"11_09_2069";"b"
24169;"12_09_2069";"a"
20492;"13_09_2069";"c"
24812;"14_09_2069";"c"
17275;"15_09_2069";"d"
14869;"16_09_2069";"b"
20027;"17_09_2069";"c"
5214;"18_09_2069";"d"
26960;"19_09_2069";"d"
29719;"20_09_2069";"c"
8486;"21_09_2069";"c"
10840;"22_09_2069";"d"
7538;"23_09_2069";"d"
16752;"24_09_2069";"a"
6376;"25_09_2069";"d"
18121;"26_09_2069";"c"
16921;"27_09_2069";"b"
2402;"28_09_2069";"c"
24792;"29_09_2069";"b"
7096;"30_09_2069";"d"
8055;"01_10_2069";"a"
17759;"02_10_2069";"b"
23813;"03_10_2069";"c"
27974;"04_10_2069";"d"
29279;"05_10_2069";"b"
16663;"06_10_2069";"d"
24942;"07_10_2069";"b"
26805;"08_10_2069";"d"
22985;"09_10_2069";"c"
6612;"10_10_2069";"b"
28737;"11_10_2069";"a"
9131;"12_10_2069";"a"
5376;"13_10_2069";"c"
5968;"14_10_2069";"c"
17010;"15_10_2069";"d"
21159;"16_10_2069";"a"
29796;"17_10_2069";"a"
1270;"18_10_2069";"c"
21217;"19_10_2069";"c"
4090;"20_10_2069";"d"
143;"21_10_2069";"c"
17119;"22_10_2069";"a"
10770;"23_10_2069";"d"
26079;"24_10_2069";"c"
22839;"25_10_2069";"d"
14932;"26_10_2069";"b"
24104;"27_10_2069";"b"
29499;"28_10_2069";"d"
9416;"29_10_2069";"c"
10438;"30_10_2069";"d"
10551;"31_10_2069";"b"
3763;"01_11_2069";"c"
21945;"02_11_2069";"d"
10661;"03_11_2069";"a"
1098;"04_11_2069";"d"
26317;"05_11_2069";"b"
9389;"06_11_2069";"c"
20206;"07_11_2069";"c"
26603;"08_11_2069";"c"
21485;"09_11_2069";"c"
18856;"10_11_2069";"a"
13487;"11_11_2069";"a"
24900;"12_11_2069";"d"
14704;"13_11_2069";"c"
14915;"14_11_2069";"c"
7413;"15_11_2069";"d"
25098;"16_11_2069";"d"
22526;"17_11_2069";"b"
2973;"18_11_2069";"d"
4977;"19_11_2069";"c"
28267;"20_11_2069";"b"
7764;"21_11_2069";"a"
24326;"22_11_2069";"b"
16926;"23_11_2069";"a"
22602;"24_11_2069";"d"
29606;"25_11_2069";"d"
23302;"26_11_2069";"c"
10403;"27_11_2069";"c"
13393;"28_11_2069";"d"
16382;"29_11_2069";"d"
1949;"30_11_2069";"c"
24719;"01_12_2069";"b"
10160;"02_12_2069";"d"
6042;"03_12_2069";"d"
7107;"04_12_2069";"b"
7179;"05_12_2069";"c"
24273;"06_12_2069";"b"
26713;"07_12_2069";"c"
2936;"08_12_2069";"b"
1904;"09_12_2069";"c"
15795;"10_12_2069";"d"
7855;"11_12_2069";"b"
17011;"12_12_2069";"d"
651;"13_12_2069";"b"
10102;"14_12_2069";"b"
24146;"15_12_2069";"a"
949;"16_12_2069";"d"
11733;"17_12_2069";"c"
11179;"18_12_2069";"c"
14801;"19_12_2069";"a"
22203;"20_12_2069";"c"
23694;"21_12_2069";"a"
16002;"22_12_2069";"b"
20940;"23_12_2069";"a"
4397;"24_12_2069";"a"
2237;"25_12_2069";"c"
5808;"26_12_2069";"a"
23045;"27_12_2069";"c"
11447;"28_12_2069";"d"
22920;"29_12_2069";"b"
4978;"30_12_2069";"b"
22434;"31_12_2069";"b"
22732;"01_01_2070";"d"
8472;"02_01_2070";"a"
25030;"03_01_2070";"d"
16503;"04_01_2070";"a"
148;"05_01_2070";"c"
28088;"06_01_2070";"a"
21630;"07_01_2070";"c"
7410;"08_01_2070";"b"
20126;"09_01_2070";"c"
26738;"10_01_2070";"d"
1945;"11_01_2070";"d"
13162;"12_01_2070";"c"
19347;"13_01_2070";"c"
12454;"14_01_2070";"a"
15602;"15_01_2070";"d"
13449;"16_01_2070";"c"
16051;"17_01_2070";"b"
17930;"18_01_2070";"d"
480;"19_01_2070";"d"
29057;"20_01_2070";"c"
15802;"21_01_2070";"b"
4942;"22_01_2070";"b"
1972;"23_01_2070";"a"
14000;"24_01_2070";"d"
5606;"25_01_2070";"d"
1411;"26_01_2070";"d"
19307;"27_01_2070";"b"
12328;"28_01_2070";"d"
27437;"29_01_2070";"c"
22756;"30_01_2070";"a"
4156;"31_01_2070";"b"
25111;"01_02_2070";"a"
12507;"02_02_2070";"b"
16390;"03_02_2070";"b"
10540;"04_02_2070";"a"
5574;"05_02_2070";"b"
27598;"06_02_2070";"c"
6132;"07_02_2070";"c"
11580;"08_02_2070";"d"
18713;"09_02_2070";"a"
3405;"10_02_2070";"b"
21254;"11_02_2070";"b"
23435;"12_02_2070";"c"
28018;"13_02_2070";"c"
5699;"14_02_2070";"d"
21093;"15_02_2070";"a"
29501;"16_02_2070";"d"
9099;"17_02_2070";"d"
5292;"18_02_2070";"b"
2132;"19_02_2070";"d"
1181;"20_02_2070";"c"
82;"21_02_2070";"a"
16647;"22_02_2070";"d"
22233;"23_02_2070";"b"
22236;"24_02_2070";"d"
5735;"25_02_2070";"a"
12185;"26_02_2070";"a"
9605;"27_02_2070";"d"
20464;"28_02_2070";"c"
2859;"01_03_2070";"d"
12350;"02_03_2070";"c"
7157;"03_03_2070";"a"
977;"04_03_2070";"a"
1963;"05_03_2070";"d"
24594;"06_03_2070";"d"
1433;"07_03_2070";"a"
24362;"08_03_2070";"a"
248;"09_03_2070";"d"
1049;"10_03_2070";"c"
10012;"11_03_2070";"a"
8999;"12_03_2070";"b"
22379;"13_03_2070";"d"
24674;"14_03_2070";"b"
10290;"15_03_2070";"d"
15505;"16_03_2070";"b"
10382;"17_03_2070";"a"
28279;"18_03_2070";"b"
8225;"19_03_2070";"c"
1045;"20_03_2070";"a"
2037;"21_03_2070";"d"
21738;"22_03_2070";"b"
18691;"23_03_2070";"a"
10124;"24_03_2070";"d"
7160;"25_03_2070";"c"
14475;"26_03_2070";"b"
19270;"27_03_2070";"b"
12728;"28_03_2070";"a"
25057;"29_03_2070";"c"
15455;"30_03_2070";"b"
11120;"31_03_2070";"b"
22498;"01_04_2070";"b"
28704;"02_04_2070";"b"
8410;"03_04_2070";"a"
29704;"04_04_2070";"c"
8974;"05_04_2070";"d"
17469;"06_04_2070";"a"
2686;"07_04_2070";"d"
10345;"08_04_2070";"d"
15139;"09_04_2070";"c"
28265;"10_04_2070";"d"
10381;"11_04_2070";"b"
23641;"12_04_2070";"a"
22471;"13_04_2070";"c"
6518;"14_04_2070";"d"
3778;"15_04_2070";"d"
28111;"16_04_2070";"c"
19658;"17_04_2070";"a"
25232;"18_04_2070";"b"
29988;"19_04_2070";"d"
1828;"20_04_2070";"b"
19811;"21_04_2070";"b"
8747;"22_04_2070";"d"
25843;"23_04_2070";"c"
25568;"24_04_2070";"d"
28986;"25_04_2070";"d"
840;"26_04_2070";"c"
8611;"27_04_2070";"b"
3616;"28_04_2070";"a"
18594;"29_04_2070";"c"
9408;"30_04_2070";"a"
22465;"01_05_2070";"a"
3916;"02_05_2070";"b"
14096;"03_05_2070";"d"
21081;"04_05_2070";"a"
21537;"05_05_2070";"c"
25812;"06_05_2070";"b"
12789;"07_05_2070";"b"
16625;"08_05_2070";"b"
17473;"09_05_2070";"d"
22190;"10_05_2070";"a"
9444;"11_05_2070";"c"
11353;"12_05_2070";"a"
21134;"13_05_2070";"d"
26852;"14_05_2070";"b"
27817;"15_05_2070";"d"
13347;"16_05_2070";"d"
18688;"17_05_2070";"c"
6543;"18_05_2070";"d"
5368;"19_05_2070";"b"
6456;"20_05_2070";"b"
10899;"21_05_2070";"b"
4664;"22_05_2070";"c"
25519;"23_05_2070";"b"
5475;"24_05_2070";"a"
24897;"25_05_2070";"c"
14280;"26_05_2070";"b"
29873;"27_05_2070";"a"
13970;"28_05_2070";"d"
12929;"29_05_2070";"d"
20533;"30_05_2070";"b"
17337;"31_05_2070";"c"
5109;"01_06_2070";"b"
2962;"02_06_2070";"a"
25085;"03_06_2070";"b"
12806;"04_06_2070";"b"
22322;"05_06_2070";"d"
3538;"06_06_2070";"a"
19566;"07_06_2070";"d"
15369;"08_06_2070";"a"
9388;"09_06_2070";"a"
7047;"10_06_2070";"a"
25079;"11_06_2070";"b"
17972;"12_06_2070";"b"
17084;"13_06_2070";"b"
6442;"14_06_2070";"b"
27447;"15_06_2070";"c"
10777;"16_06_2070";"d"
1004;"17_06_2070";"a"
25342;"18_06_2070";"a"
7604;"19_06_2070";"a"
27558;"20_06_2070";"a"
27160;"21_06_2070";"b"
8113;"22_06_2070";"c"
15335;"23_06_2070";"d"
2122;"24_06_2070";"b"
24115;"25_06_2070";"d"
17989;"26_06_2070";"b"
9509;"27_06_2070";"d"
28572;"28_06_2070";"d"
29315;"29_06_2070";"c"
24855;"30_06_2070";"b"
17267;"01_07_2070";"c"
16836;"02_07_2070";"c"
5146;"03_07_2070";"d"
25718;"04_07_2070";"c"
23243;"05_07_2070";"d"
9793;"06_07_2070";"a"
6964;"07_07_2070";"b"
8507;"08_07_2070";"a"
4421;"09_07_2070";"b"
13766;"10_07_2070";"a"
7541;"11_07_2070";"a"
13439;"12_07_2070";"b"
6354;"13_07_2070";"c"
23032;"14_07_2070";"b"
29684;"15_07_2070";"b"
29670;"16_07_2070";"c"
11016;"17_07_2070";"c"
12420;"18_07_2070";"d"
293;"19_07_2070";"c"
7933;"20_07_2070";"c"
3319;"21_07_2070";"d"
23318;"22_07_2070";"a"
22100;"23_07_2070";"c"
16747;"24_07_2070";"a"
6454;"25_07_2070";"a"
28253;"26_07_2070";"c"
7714;"27_07_2070";"c"
12001;"28_07_2070";"c"
26435;"29_07_2070";"d"
1482;"30_07_2070";"b"
28085;"31_07_2070";"c"
25343;"01_08_2070";"b"
13230;"02_08_2070";"d"
20488;"03_08_2070";"a"
27990;"04_08_2070";"c"
7435;"05_08_2070";"d"
19526;"06_08_2070";"d"
2344;"07_08_2070";"d"
28333;"08_08_2070";"c"
9682;"09_08_2070";"c"
9456;"10_08_2070";"c"
26584;"11_08_2070";"c"
20059;"12_08_2070";"b"
6519;"13_08_2070";"d"
13539;"14_08_2070";"a"
22662;"15_08_2070";"a"
18637;"16_08_2070";"c"
29593;"17_08_2070";"a"
11832;"18_08_2070";"d"
20761;"19_08_2070";"a"
16029;"20_08_2070";"b"
13067;"21_08_2070";"c"
21802;"22_08_2070";"d"
4640;"23_08_2070";"c"
29891;"24_08_2070";"a"
24155;"25_08_2070";"a"
27308;"26_08_2070";"d"
2602;"27_08_2070";"a"
9230;"28_08_2070";"a"
19676;"29_08_2070";"a"
18455;"30_08_2070";"c"
9722;"31_08_2070";"b"
7243;"01_09_2070";"a"
29627;"02_09_2070";"c"
21257;"03_09_2070";"b"
11646;"04_09_2070";"a"
29148;"05_09_2070";"b"
14568;"06_09_2070";"a"
16914;"07_09_2070";"a"
2998;"08_09_2070";"c"
26661;"09_09_2070";"b"
19823;"10_09_2070";"a"
29651;"11_09_2070";"c"
21431;"12_09_2070";"a"
27221;"13_09_2070";"d"
25968;"14_09_2070";"c"
15471;"15_09_2070";"a"
12598;"16_09_2070";"a"
17956;"17_09_2070";"c"
15049;"18_09_2070";"c"
5373;"19_09_2070";"a"
20654;"20_09_2070";"b"
27014;"21_09_2070";"d"
29743;"22_09_2070";"c"
2006;"23_09_2070";"c"
5917;"24_09_2070";"d"
19507;"25_09_2070";"b"
20254;"26_09_2070";"b"
18715;"27_09_2070";"b"
4886;"28_09_2070";"c"
20144;"29_09_2070";"d"
4879;"30_09_2070";"a"
17149;"01_10_2070";"c"
5607;"02_10_2070";"b"
5337;"03_10_2070";"c"
3023;"04_10_2070";"c"
8220;"05_10_2070";"c"
14060;"06_10_2070";"d"
114;"07_10_2070";"c"
2942;"08_10_2070";"c"
25540;"09_10_2070";"c"
25432;"10_10_2070";"a"
8075;"11_10_2070";"d"
27632;"12_10_2070";"a"
29488;"13_10_2070";"c"
24577;"14_10_2070";"b"
23893;"15_10_2070";"b"
8304;"16_10_2070";"b"
18641;"17_10_2070";"d"
24407;"18_10_2070";"c"
9386;"19_10_2070";"d"
7695;"20_10_2070";"d"
14210;"21_10_2070";"a"
11110;"22_10_2070";"a"
2049;"23_10_2070";"d"
25856;"24_10_2070";"b"
15789;"25_10_2070";"b"
19943;"26_10_2070";"c"
9647;"27_10_2070";"b"
2318;"28_10_2070";"d"
4255;"29_10_2070";"b"
29139;"30_10_2070";"d"
23306;"31_10_2070";"c"
13219;"01_11_2070";"a"
15627;"02_11_2070";"a"
11251;"03_11_2070";"d"
26272;"04_11_2070";"b"
26400;"05_11_2070";"b"
5486;"06_11_2070";"c"
25659;"07_11_2070";"b"
15746;"08_11_2070";"d"
13522;"09_11_2070";"d"
11393;"10_11_2070";"b"
2445;"11_11_2070";"b"
2854;"12_11_2070";"b"
5511;"13_11_2070";"b"
86;"14_11_2070";"c"
28625;"15_11_2070";"b"
6343;"16_11_2070";"c"
23631;"17_11_2070";"a"
22641;"18_11_2070";"c"
20695;"19_11_2070";"c"
26633;"20_11_2070";"a"
24234;"21_11_2070";"c"
28868;"22_11_2070";"c"
4312;"23_11_2070";"a"
20457;"24_11_2070";"d"
27544;"25_11_2070";"c"
29958;"26_11_2070";"c"
12566;"27_11_2070";"c"
26854;"28_11_2070";"d"
13239;"29_11_2070";"d"
1102;"30_11_2070";"c"
10857;"01_12_2070";"b"
18263;"02_12_2070";"d"
23982;"03_12_2070";"c"
7981;"04_12_2070";"a"
11076;"05_12_2070";"d"
9437;"06_12_2070";"c"
12677;"07_12_2070";"a"
25402;"08_12_2070";"a"
27169;"09_12_2070";"c"
1692;"10_12_2070";"c"
5989;"11_12_2070";"a"
18926;"12_12_2070";"a"
9019;"13_12_2070";"d"
7175;"14_12_2070";"b"
27374;"15_12_2070";"c"
13520;"16_12_2070";"c"
10530;"17_12_2070";"a"
19309;"18_12_2070";"d"
20128;"19_12_2070";"d"
17467;"20_12_2070";"c"
28049;"21_12_2070";"c"
947;"22_12_2070";"d"
2957;"23_12_2070";"d"
16908;"24_12_2070";"b"
20515;"25_12_2070";"c"
19739;"26_12_2070";"c"
9412;"27_12_2070";"a"
10565;"28_12_2070";"b"
25770;"29_12_2070";"a"
19980;"30_12_2070";"c"
22633;"31_12_2070";"c"
24766;"01_01_2071";"c"
12964;"02_01_2071";"c"
12270;"03_01_2071";"c"
19233;"04_01_2071";"b"
20977;"05_01_2071";"d"
19308;"06_01_2071";"b"
27327;"07_01_2071";"c"
1470;"08_01_2071";"c"
12370;"09_01_2071";"d"
11752;"10_01_2071";"a"
588;"11_01_2071";"a"
7124;"12_01_2071";"c"
23865;"13_01_2071";"b"
24370;"14_01_2071";"a"
27240;"15_01_2071";"a"
2700;"16_01_2071";"a"
1789;"17_01_2071";"a"
26529;"18_01_2071";"b"
20228;"19_01_2071";"d"
11190;"20_01_2071";"a"
11111;"21_01_2071";"d"
11927;"22_01_2071";"b"
20240;"23_01_2071";"a"
12371;"24_01_2071";"c"
26932;"25_01_2071";"c"
24730;"26_01_2071";"c"
19987;"27_01_2071";"a"
11766;"28_01_2071";"b"
4488;"29_01_2071";"c"
21450;"30_01_2071";"b"
19914;"31_01_2071";"a"
1244;"01_02_2071";"b"
17772;"02_02_2071";"a"
20848;"03_02_2071";"a"
16068;"04_02_2071";"d"
14639;"05_02_2071";"b"
14652;"06_02_2071";"a"
8345;"07_02_2071";"d"
6219;"08_02_2071";"c"
1087;"09_02_2071";"d"
27645;"10_02_2071";"a"
17501;"11_02_2071";"c"
18604;"12_02_2071";"a"
7742;"13_02_2071";"c"
8259;"14_02_2071";"b"
25135;"15_02_2071";"b"
12449;"16_02_2071";"a"
15945;"17_02_2071";"a"
10332;"18_02_2071";"b"
20350;"19_02_2071";"b"
19861;"20_02_2071";"d"
22686;"21_02_2071";"a"
6685;"22_02_2071";"a"
352;"23_02_2071";"c"
25780;"24_02_2071";"d"
13060;"25_02_2071";"c"
25716;"26_02_2071";"a"
18489;"27_02_2071";"a"
26347;"28_02_2071";"d"
13362;"01_03_2071";"b"
27429;"02_03_2071";"c"
16444;"03_03_2071";"b"
19594;"04_03_2071";"a"
9146;"05_03_2071";"d"
10995;"06_03_2071";"b"
22754;"07_03_2071";"a"
5483;"08_03_2071";"a"
1814;"09_03_2071";"c"
3988;"10_03_2071";"a"
22690;"11_03_2071";"c"
24295;"12_03_2071";"b"
9950;"13_03_2071";"c"
3440;"14_03_2071";"c"
28709;"15_03_2071";"a"
11824;"16_03_2071";"d"
10171;"17_03_2071";"b"
16609;"18_03_2071";"b"
26298;"19_03_2071";"d"
3407;"20_03_2071";"c"
10682;"21_03_2071";"b"
9681;"22_03_2071";"a"
5884;"23_03_2071";"d"
19172;"24_03_2071";"a"
24531;"25_03_2071";"b"
14120;"26_03_2071";"d"
7938;"27_03_2071";"c"
11352;"28_03_2071";"a"
12394;"29_03_2071";"d"
22386;"30_03_2071";"c"
24046;"31_03_2071";"b"
2174;"01_04_2071";"a"
19652;"02_04_2071";"a"
22801;"03_04_2071";"c"
6754;"04_04_2071";"a"
17364;"05_04_2071";"a"
2077;"06_04_2071";"d"
17462;"07_04_2071";"d"
28156;"08_04_2071";"d"
5262;"09_04_2071";"c"
9583;"10_04_2071";"a"
21767;"11_04_2071";"c"
23446;"12_04_2071";"b"
2435;"13_04_2071";"d"
1743;"14_04_2071";"d"
29737;"15_04_2071";"d"
1819;"16_04_2071";"d"
27999;"17_04_2071";"d"
5802;"18_04_2071";"c"
13814;"19_04_2071";"c"
5948;"20_04_2071";"a"
25553;"21_04_2071";"a"
14668;"22_04_2071";"a"
11030;"23_04_2071";"c"
28448;"24_04_2071";"c"
22915;"25_04_2071";"a"
27223;"26_04_2071";"b"
20721;"27_04_2071";"c"
13566;"28_04_2071";"a"
21877;"29_04_2071";"b"
18693;"30_04_2071";"c"
20540;"01_05_2071";"d"
15118;"02_05_2071";"c"
23907;"03_05_2071";"d"
29567;"04_05_2071";"b"
17124;"05_05_2071";"b"
6452;"06_05_2071";"d"
15417;"07_05_2071";"a"
22634;"08_05_2071";"d"
15530;"09_05_2071";"a"
21361;"10_05_2071";"d"
17273;"11_05_2071";"a"
21193;"12_05_2071";"a"
16765;"13_05_2071";"d"
18103;"14_05_2071";"a"
5329;"15_05_2071";"d"
6584;"16_05_2071";"d"
4076;"17_05_2071";"a"
1177;"18_05_2071";"a"
15406;"19_05_2071";"a"
1310;"20_05_2071";"d"
431;"21_05_2071";"d"
12704;"22_05_2071";"a"
4969;"23_05_2071";"b"
15122;"24_05_2071";"c"
10297;"25_05_2071";"d"
17816;"26_05_2071";"a"
24052;"27_05_2071";"d"
24698;"28_05_2071";"c"
9453;"29_05_2071";"c"
2147;"30_05_2071";"c"
29030;"31_05_2071";"d"
960;"01_06_2071";"d"
2869;"02_06_2071";"b"
2450;"03_06_2071";"a"
20661;"04_06_2071";"b"
4126;"05_06_2071";"a"
21985;"06_06_2071";"c"
14309;"07_06_2071";"c"
12632;"08_06_2071";"b"
5779;"09_06_2071";"d"
15159;"10_06_2071";"a"
24885;"11_06_2071";"d"
10705;"12_06_2071";"d"
18378;"13_06_2071";"b"
8378;"14_06_2071";"b"
29464;"15_06_2071";"a"
2425;"16_06_2071";"c"
2391;"17_06_2071";"d"
29782;"18_06_2071";"b"
13378;"19_06_2071";"a"
7684;"20_06_2071";"b"
27596;"21_06_2071";"c"
19454;"22_06_2071";"a"
28693;"23_06_2071";"a"
25579;"24_06_2071";"c"
2398;"25_06_2071";"c"
2521;"26_06_2071";"d"
3275;"27_06_2071";"a"
23804;"28_06_2071";"d"
12352;"29_06_2071";"b"
15881;"30_06_2071";"d"
27297;"01_07_2071";"c"
9204;"02_07_2071";"a"
18850;"03_07_2071";"b"
22779;"04_07_2071";"b"
7317;"05_07_2071";"b"
11430;"06_07_2071";"c"
21517;"07_07_2071";"a"
2368;"08_07_2071";"c"
1987;"09_07_2071";"a"
23088;"10_07_2071";"a"
26257;"11_07_2071";"a"
2383;"12_07_2071";"a"
17802;"13_07_2071";"d"
9135;"14_07_2071";"b"
4299;"15_07_2071";"c"
8450;"16_07_2071";"c"
10039;"17_07_2071";"c"
23853;"18_07_2071";"a"
244;"19_07_2071";"a"
5771;"20_07_2071";"d"
25610;"21_07_2071";"b"
9663;"22_07_2071";"a"
3554;"23_07_2071";"a"
29298;"24_07_2071";"b"
12784;"25_07_2071";"c"
1812;"26_07_2071";"b"
29761;"27_07_2071";"c"
23522;"28_07_2071";"a"
6233;"29_07_2071";"a"
6040;"30_07_2071";"b"
23125;"31_07_2071";"a"
13689;"01_08_2071";"c"
27602;"02_08_2071";"c"
12872;"03_08_2071";"a"
25848;"04_08_2071";"a"
4864;"05_08_2071";"a"
22760;"06_08_2071";"b"
14182;"07_08_2071";"b"
23636;"08_08_2071";"d"
20876;"09_08_2071";"c"
10328;"10_08_2071";"b"
12009;"11_08_2071";"d"
2842;"12_08_2071";"a"
22557;"13_08_2071";"d"
28098;"14_08_2071";"b"
12918;"15_08_2071";"c"
29458;"16_08_2071";"c"
12011;"17_08_2071";"d"
5692;"18_08_2071";"a"
19947;"19_08_2071";"a"
11222;"20_08_2071";"b"
4972;"21_08_2071";"a"
19624;"22_08_2071";"c"
