"period_id","product_id","X1.sales","X1.items","X2.sales","X2.items","X3.sales","X3.items","X4.sales","X4.items","X5.sales","X5.items","cat"
24415,757482,10776.3,2113,304065.84,4754,136193.7,3711,22401.8,1010,184680,4560,3
5454,156978,139905.74,2899,57295.35,2709,22975.92,1188,150032.46,3901,90063.36,1303,3
21321,400952,122815.16,1838,6938.04,1292,19562.4,209,264417.32,2924,88448.8,1748,1
117,819091,133672.56,3012,86998.28,4273,198969.03,2949,228466.82,3194,163389.6,4126,2
3812,749980,307958.4,3774,14800.5,414,47290.5,2034,425664.68,4396,223130.4,2390,3
29276,834245,298550.6,3170,327975.58,3989,13539.48,204,50856.96,3612,398834.04,4818,3
28588,541357,13214.52,1562,56647.5,2490,124752.32,4648,150775,1850,51456.46,2662,3
14954,725857,43876.08,1647,108223.4,1790,27281.6,472,63856.56,654,29570.97,1469,1
7402,263698,167277.54,3849,235749.6,2466,368676,4950,73545.88,3524,7340.08,836,1
22668,455478,269432.73,3477,84036.96,882,16070.24,2137,140341.63,2431,115562.84,1382,2
27262,270971,451242.78,4769,222177.08,3292,76875.48,1782,9752.4,378,203398.44,4526,2
6711,227048,131642.94,4422,183140.44,4214,302232.99,3369,35460,720,67924.56,4678,2
26840,558111,101851.93,2533,278376.87,4539,80222.89,2893,354265.83,3813,70003.95,2955,3
14087,288133,79361.5,2575,6123.9,274,12619.29,1641,31354.02,1674,35060.75,1475,2
22427,703381,127133.82,1683,238450,4750,205306.08,4116,126576.24,1277,28347.39,3539,1
1736,821275,43942.74,1234,358218.26,4618,61252.64,1247,287655.41,4969,125639.8,1910,2
22130,835861,17968.77,1647,8971.95,535,94698.84,1037,118289.92,4018,18566.6,2405,2
9735,353057,122534.3,4165,165144.9,2253,257404.02,3363,68082.96,2091,146391.96,2964,3
9617,671804,131683.65,4533,327447.12,4277,77152.5,4050,179213.37,1967,49760.34,771,1
8275,412642,59838.12,1389,90812.28,3588,350815.09,3623,317302.06,3386,89574.24,1272,3
9545,262328,195304.11,2487,25263.54,1691,186400.65,2487,357469.32,3796,64399.52,656,2
5952,221735,246110.8,4465,408145.8,4330,105696.36,4059,12183.56,874,17223.61,2129,3
15925,529893,60068.95,1033,28113.66,626,118829.44,1328,28167.3,1785,240982.48,4789,1
16148,749283,381645,4125,38004.2,622,18180.29,2389,66640,1750,254329.67,3661,1
4489,129495,94022.92,2516,127667.28,3016,56595,700,175129.84,3973,14065.6,1180,3
13844,967354,245043.84,2852,71486.45,1015,180028.42,3313,174368.8,3560,273862.45,4415,3
9744,402835,251914.64,4372,83059.44,943,71773.69,3449,177634.68,4299,316175.04,4236,3
17804,578898,48484.8,2590,111712.08,2437,11491.83,203,22187.28,2874,40455.2,3316,2
9182,123691,120747.28,2812,186299.88,4668,100639,1100,154399.77,1827,28950.9,3410,2
19844,663263,43173.8,4073,288472.64,3728,73023.99,1657,238728,3920,89146.2,4290,3
985,202520,224458.25,2725,63956.4,3585,55401.9,2446,98785.68,3048,43416,4020,2
7867,688669,463292.5,4955,138563.66,4021,73929.7,1961,303910.58,4618,121496.85,2477,2
22688,574944,171595.34,3754,353372.32,4606,367389.2,4892,25797.42,2222,263161.5,4942,2
24318,889053,130881.6,4768,426221.25,4875,299426.53,4691,107601,1550,142161.3,2481,3
23710,437222,123471.24,1594,165291.88,2522,217976.18,3721,52061.6,944,39914.31,1227,2
9327,879610,70600.32,721,355145.34,4237,53376,834,160855.47,1917,84487.2,856,2
10598,301406,36047.24,844,122471.31,1677,2739.88,286,52022,1480,196603.47,3587,2
16063,250375,87411.45,1003,191087.52,2938,6600.24,1068,156352.42,3101,265588.25,4315,3
21527,436656,27327.42,2901,199938.7,2158,147658.73,4357,330673.6,3728,136026,1650,3
20136,333375,68717.28,2396,208179.96,4182,104551.89,2011,27217.98,3398,8425.36,964,3
12643,676548,27667.2,1920,353211.72,4182,351078.39,4199,23926.33,1571,90608.18,1769,3
10827,783808,52580.5,1162,73593.85,3179,175518.08,4448,75359.52,1416,331173.36,4536,1
14131,359309,12045.24,342,175995.37,2501,112488.93,1413,354897.68,4229,27860.91,539,3
1083,967087,187971.36,4467,62468,4600,207009.6,3360,101084.36,1396,173513.51,2759,3
1214,181882,267326.7,3655,75272.4,1827,15771,420,14038.05,1495,235889.28,3723,3
29156,768578,117476.16,4647,42216.1,1615,25938,3960,64088.68,4463,242081.28,4032,1
8609,311143,30375.52,2932,351981.4,4570,110507.04,1596,53333.76,2064,54717,1150,3
15377,570769,263267.8,4778,407518.65,4333,206439.65,3695,4735.56,372,152562.62,1537,2
8217,905842,82159.14,4179,249288.24,2514,8082.88,464,125602.29,3179,270450.82,3782,2
5795,341916,302085.98,3098,205230.97,2261,25845.53,293,63157.52,1406,232127.47,2791,3
747,503414,25288.88,2234,23206.96,1429,94708.02,1101,94516.25,2075,7093,820,1
29821,544759,193856.25,3675,16964.4,1608,4436.64,632,70159.79,2069,61566.52,2516,1
23711,450242,11375.85,905,14661.24,1914,184578.03,2821,172103.46,3694,293227.83,2961,3
3129,579270,46832.56,1114,16396.79,181,115455.12,4763,21380.7,341,29943.47,1289,1
14493,672514,202503.2,2690,180372.88,2264,13237.77,373,166355.68,2182,67339.8,1140,2
5927,330411,26821.36,358,204861.6,2307,234533.75,4625,123780.54,2886,83660.09,1907,1
12255,315704,255317.44,3428,111490.5,1595,105695.52,3984,8961.25,1675,86963.3,2855,3
4316,934461,88540.06,1082,18878.4,1140,278302.5,2945,37665.81,949,363005.55,3897,3
18620,572727,350101.4,4114,346458.72,3779,40884.97,2573,212823.12,3426,342874.06,3559,2
16192,128021,25919.04,3192,287617.68,4596,368892.18,4157,97862.85,1021,61833.2,1222,3
16189,367339,41428.94,3122,40130.4,2760,58684.16,2888,153388.4,2455,164319.34,2434,2
3125,836581,23101.32,1892,89070.43,3929,137592.82,3538,47186.88,2388,71927.24,2662,2
15430,560012,36837.96,2869,123721.08,4764,88776,900,101610.4,3140,36251.6,1498,3
12423,518321,46396.72,1153,260454.25,4801,54207.09,4347,184830.75,3195,130601.46,4763,1
11262,712948,114584.39,3013,135782.57,1771,57722.76,783,62227.62,819,313828.87,4253,2
28502,504780,288733.2,4440,93911.85,1153,73264.8,4361,138020.28,4666,207898,3800,3
15846,765890,341657.56,4364,40638.85,2345,142157.7,4269,250361.34,3126,205678.08,3792,2
11096,494141,175754.7,4510,50810.52,916,132659.7,3862,152307.87,1859,137347.77,3561,3
10885,264756,19334.83,977,86680,2167,29225.4,4362,131065.79,1597,27982.5,910,2
16290,124894,46524.92,554,96034.95,2871,7325.36,721,345202,4675,62037.52,664,3
29502,311811,203012.98,3118,41065.56,1332,23088.29,3659,182154.7,2405,137437.56,3263,2
24690,529806,71587.95,1015,417131.28,4824,8391.97,1369,95991,3675,95186,3661,2
22305,231632,100291.5,2346,177448.74,3099,70003.41,1929,238917.69,3357,182160,2880,3
19464,523832,46323.64,4114,6097.05,765,150388.48,1942,18195.9,786,170637.48,2223,2
19848,729429,145193.61,1473,97531.05,3989,13707.08,317,332304,4300,209184.05,2747,1
2474,384388,35763.07,4879,370226.07,4569,9344.9,478,64525.92,751,63472,1600,1
11184,897280,267716.78,3634,77545.44,1176,58570.86,3522,128008.32,2784,38524.33,871,1
26334,142580,288141.67,3043,282630.26,3938,47457.09,4287,21749.75,3595,78982.8,3965,1
13554,155000,52246.6,670,170419.6,3380,219340,3988,94398.72,1664,107229.07,2561,1
24189,238506,6394.61,157,263427.87,3239,354225.56,4772,150825.21,3207,63080.78,4211,3
16389,484071,212828,4837,83811.74,2407,13751.64,306,388491.12,3996,410627.85,4605,1
1201,715863,151600.01,2897,144507.45,4467,100045.33,3169,196023,4525,137323.06,4682,3
22972,987512,7870.59,217,144009.8,4885,193294.08,3024,8138.69,233,238122.7,3490,1
7132,495183,10795.8,285,119822.5,1670,10439,1460,48635.52,2336,70823.28,1112,1
15461,135197,92962.8,1240,84451.2,2280,104497.92,3384,244581.63,2449,3335.44,173,2
28016,945947,20818.49,209,14446.08,768,299422.87,4471,25368.28,3698,33147.7,1318,1
15944,598887,70661.04,1336,21610.47,1281,64942.8,897,21744.19,221,357507.36,4872,1
14992,695516,118832.92,2914,89128.57,1597,88246.48,2072,2124.87,411,129854.52,3662,3
13518,797422,261432.6,4719,90569.64,2044,207567.75,4537,97583.2,1430,38296.53,4891,1
27302,386215,216013.68,3371,88021.22,1019,135705.15,3015,14705.28,148,136977.84,2584,1
13407,366612,1861.8,290,332196.36,3404,427611.04,4412,95823.56,1394,101755.92,1637,3
27315,837178,138744.54,1738,86943.2,1528,53542.3,686,173475.24,1756,151049.6,3631,3
8317,145055,36375.15,1715,191812.75,2725,148559.86,4682,179928.54,4829,13902.9,766,1
24464,757824,42681.52,1592,22923.81,2457,233174.74,4703,155814.68,2476,162739.92,2468,2
19397,595028,16473.6,1980,395342.87,4093,374772.15,3845,151396.92,4358,6193.8,185,1
3336,813733,490450,5000,75975.48,1314,25766.62,1903,424385.25,4479,35842.38,1281,2
18024,608303,129048,2850,134916.48,3573,437287.9,4390,51857.82,4842,150266.65,2315,3
1754,728247,171117.8,4595,46121.28,3424,70470.3,1509,464674.56,4688,122885.93,1303,3
21183,601837,49834.71,1137,221804.95,2285,188962.4,2167,251983.72,3334,40251.12,741,2
6925,905567,255998.05,3245,80716.68,2244,67176.18,1479,253025.26,3142,237603.67,4159,3
8864,464485,75126.5,3098,171625.7,4790,12696.88,392,48136.8,1240,74205,850,2
6662,799868,334972.25,4981,430179.48,4572,76824.78,3958,225060.03,3873,101116.4,3430,1
2553,607346,304577.17,3139,42941.52,1634,29393,4420,3697.95,445,21235.25,2929,3
27993,442245,132600.6,2442,42229.38,426,50406.25,3125,334783.72,3961,119974.14,1534,1
21077,598061,355473.95,4537,165317.92,4496,131239.68,1716,401703.28,4906,214366.86,2811,2
1973,776166,97950.24,4016,317836.04,4006,20078.92,446,23161.04,236,209506.32,3636,2
133,887497,29463.78,1214,298934.68,4796,275796.1,3061,86889.24,2322,146401.5,4775,3
27543,971313,31784.64,2712,75799.93,1789,85120.65,1245,56112,840,275852.14,2978,3
13594,381576,379006.98,4983,41512.24,506,73726.94,4634,267309.9,3627,43619.76,3867,3
16247,424638,274853.76,3504,50424,1200,248605.2,3240,213244.2,3505,108741.74,2078,3
21641,713449,114265.32,4628,138515.44,1736,301558.53,3809,176626.53,3219,84158.51,1033,2
19251,833428,318275.65,3971,65696.4,2970,250027.32,4034,233009.14,3094,375457.75,3841,3
15928,485758,165109.2,4460,190132.88,4651,287546,4370,358828.47,3983,310794.4,4370,1
4819,541684,19217.18,1499,370948.8,4254,48058.22,1102,239153.2,3848,85069.28,856,1
29947,888342,93207.45,1015,67085.15,2155,178461.92,1904,80808,2600,85836.75,2895,3
16662,681078,303633.84,4588,57525.9,3370,7278.14,358,110294.59,2597,287044.83,3519,1
7088,945213,143991.31,2111,261471.6,2886,380634.37,3953,70973.28,2347,70949.56,4708,1
26053,266274,18353.72,707,271903.98,4534,359443.88,3943,42151.75,1213,3138.96,123,1
15984,164834,138186.2,2095,61493.43,971,40751.48,4444,211310.22,4191,284233.52,4798,3
14955,625862,285973.05,2893,399390.47,4483,228611.95,4057,368403,3975,44892.54,693,2
22224,612825,82044.6,3410,73654.95,4755,61074,1755,117398.89,3011,57353.2,2258,3
8686,721686,207993.68,2264,123130.8,4680,193004.82,2818,161883.6,4310,147923.78,4514,1
28037,438780,196994.7,2978,123938.8,1915,219572.26,4531,31860.62,2986,261290.56,3326,3
4302,800524,20098.2,228,41456.82,1446,119207.28,3048,227105.1,4427,7561.56,366,1
121,957130,104463.6,2630,124458.44,2524,137322.16,1796,136012.8,1771,278574.45,3115,1
4548,123897,155285.65,1955,243655.02,2649,109689.3,1449,167734.47,2857,55957.62,2967,3
885,544445,101846.16,1116,96980.93,3973,119756.12,2497,55113.58,2699,185553.2,1960,3
18484,275072,228729.6,3040,388966.95,4765,158977.95,3165,234884.16,2674,273660.8,4256,1
23140,539175,120362.1,2657,88285.92,3812,408699.75,4695,63118.04,2804,39024.92,2662,2
11659,437105,26592.52,362,25863.04,2008,146150.55,2905,91463.4,1764,89411.25,1055,3
7045,903944,125051.8,3778,115633.8,1362,136739.61,3057,222215.4,2349,146343.78,3817,3
15220,887393,89412.8,2726,25512.36,491,175641.96,1924,24757.82,734,136230,2390,3
18939,463200,225387.13,4379,377723.97,4407,238451.2,3328,63536.31,2227,1527.06,186,2
47,551001,309649.08,3534,25560.84,636,95721.75,2175,243853.53,4467,156185.64,2691,2
11468,490199,6956.4,527,199025.6,4240,92159.88,2922,28324.92,3252,155057.28,4648,3
20557,856530,60585,875,402141.6,4545,138624.2,1628,125209.76,3536,213572.08,3688,3
19289,717461,17329.72,214,127116.36,1314,8426.68,719,218571.21,4131,226999.44,2664,3
16270,591019,18312.84,338,44272.85,551,73625.68,1784,172149.16,2837,7006.5,162,3
17157,731007,53537.96,3647,265566.6,3380,104039.07,2019,97712.1,2157,30976.82,511,2
598,411549,75159.5,4849,67223.08,3428,64662.29,1063,175895.36,4184,233755.94,3461,2
11346,272108,206309.32,3598,68368.08,1672,35545.44,3129,335015.07,4381,106695.2,1354,2
27523,268891,69520.1,1009,17124.86,449,15435,1050,18954.87,809,381073.71,3929,3
28084,953080,18993.68,274,28428.22,2258,130469.6,1420,351876.84,4116,22291.29,861,3
9423,123346,130244.05,2917,196618.54,4222,172690.05,3363,384768,4175,54071.61,3701,1
2689,113520,115896.48,1428,121240.23,4647,89701.37,1397,100131.84,4346,164262.12,3531,3
10398,667500,112319.19,1431,170982,2478,143419.76,1738,266119.5,4425,17480.52,1062,3
29815,220026,173711.34,2974,10098.9,294,341953.56,3627,83739.12,4596,51109.4,1214,3
1810,665248,110350.9,4730,6040.64,878,34270.3,2122,219298.2,4470,74428,920,2
11011,494219,11145.48,2127,65641.84,4268,114272.65,3251,102517.08,1299,217155.4,4130,3
2865,376962,64306,1738,25536,285,253959.7,2774,64028.38,2767,214146.9,4014,2
19549,141140,330470.31,4233,142603.36,2318,13485.24,846,218324.6,3205,154456.5,2553,3
1054,113792,115870.9,4973,38668.38,402,57388.02,4341,18119.4,1212,225080.66,3682,3
25151,520689,179109.68,4093,296911.47,4951,9366,1561,65502.78,1186,34154.32,524,2
3403,826812,152326.7,4738,55832.92,1118,125742.17,2549,211975.4,3065,100531.85,4085,3
1506,436204,215605.92,2256,105340.4,3916,184836.75,1853,198910.14,2522,25102.2,255,1
29883,682936,253651.4,4330,18380.4,408,126686.56,1582,356114.52,3772,45718.38,3054,1
22790,688849,40438.88,3844,32578.59,4037,6172.38,106,53954.76,3126,30642.3,351,2
19859,671724,273647.52,4912,372222.5,4405,110544,1176,420708.64,4376,65882.16,972,3
3109,712747,51015.58,1477,83632.5,1475,168361.84,2473,373478.58,4203,172267.6,2152,1
8402,667901,41674.16,2024,279348.96,4202,201509.33,2167,107185.2,3580,16301.75,331,2
11508,954912,37040.22,1434,189893.7,3981,51096.96,864,46386.39,1077,57232.5,4875,1
29517,983655,153224.85,1587,116601.1,1463,19420.05,1495,110504,2908,214254.32,4424,2
10023,609006,196168.45,3959,280206.8,3295,11008.72,386,249075.78,3741,35934.45,615,2
29775,204656,92378.28,2868,52790.79,669,183178.8,1890,91302.4,2240,265815.55,3055,3
1228,261632,429085.62,4502,184685.46,4206,45224.4,1784,35173.68,1398,80453.52,1224,2
27152,721774,293431.46,3062,33988.8,970,150087.63,4533,212175.16,4309,359450.58,4619,3
21013,920260,4665.5,310,32466.72,968,39824.4,1320,108440.79,1767,129914.24,1312,2
22947,719332,208750.8,2383,44409.15,1845,117411.67,2663,166375.86,2874,28448.64,3592,2
12409,671604,12801.6,560,379023.89,4909,26992.85,367,18791.57,1349,127391.16,1929,3
6241,129652,47648.39,1273,14409.96,227,15307.8,372,95208.96,3542,96589.92,2584,1
29922,246097,73578.02,821,7322.13,141,448118.28,4684,39252.5,875,223355.76,3956,1
4309,290742,131346.8,2680,204931.62,4023,111282.6,4290,251386.75,4075,48710.78,782,2
5675,316691,4311.51,343,167470.24,2296,111723.5,1918,14690.85,185,166177.04,4484,1
2748,589328,281828.55,4029,424908.9,4737,163201.61,1859,18661.05,207,239919.06,3083,2
9630,419874,289911.96,4212,11518,130,36645.8,1681,42585.48,1548,42749,434,1
302,352201,248275.86,2779,59480.88,3336,243066,3400,126202.4,2161,144822.6,1755,2
29294,775593,100265.1,1641,284934.37,3259,360173.52,4648,173743.49,3811,270600.99,4213,1
28136,132167,91245,2370,32717.44,436,448732.24,4609,99447.16,1412,15232,448,1
19103,755238,146452.33,4049,94776.13,2269,30835.64,1012,328214.92,4114,96242.94,1626,3
29909,313349,164027.68,3989,101496.5,1234,26736.84,3546,237894.84,3957,34608.96,4728,2
23911,432625,68369.2,1180,85740.97,2351,29281.78,3674,82359.17,2789,41458.9,490,1
15421,124837,353512.8,3981,152370.99,2781,54037.08,4404,92896.4,2840,92901.26,2774,3
6949,883242,196125.27,3201,176495.48,2828,66122.28,2762,128070.8,4478,411229.84,4984,1
26395,410066,41064,696,164865,1895,10080.18,297,77666.4,3015,48248.84,542,3
3469,874878,110522.94,1109,144958.44,2316,207603.5,2470,29197.97,3007,61155.67,2111,1
10911,185521,52839.78,2037,42623.04,1531,252819.27,2893,223406,3019,23241.55,739,1
18213,460025,10143.28,413,141934,2600,216702,4013,115480.5,1383,70851.96,1791,2
21678,430275,100806.24,2382,444708.68,4738,335811.96,4916,135164.12,3692,342701.4,4773,1
14368,374984,56066.4,936,14329.8,1676,123826.85,2495,265102.5,3250,46928.93,683,3
21004,209939,81916.8,1288,249922.27,2873,69807.82,1279,33136.17,579,313870.77,4611,1
18824,185383,225920.52,3108,49694.4,714,139291.71,1921,231444,4286,14560.08,1178,2
23257,945541,177281.6,2864,85330.92,2967,163822.56,3266,112792.02,2407,310352.1,3930,1
17675,746384,187898.96,3128,311836.98,4179,22846.61,2903,75152.77,2101,44404.23,2777,2
26770,810272,360767.4,4116,317262.24,4157,144374.64,2532,55212.66,606,53441.52,1364,2
23498,545438,178607.88,3404,4686.9,919,231937.95,2505,47515.56,723,99558.4,3889,2
11691,326343,16447.32,194,347514.64,4664,58632,698,122362.08,1816,426816,4680,2
1761,801594,101896.08,3432,72340.56,963,10229.24,1228,461751.28,4651,2439.66,438,3
4416,827476,105691.2,1816,52980.84,748,48692.48,1744,267172.68,3842,108209.25,2091,2
29409,808372,72490.17,4359,411024.66,4247,160261.2,3960,110448.8,2420,82732.65,1365,1
23536,200296,165707.16,1972,86783.64,1938,9036.02,602,292217.15,4591,51114.96,1524,1
3148,891760,26635.2,4296,89918.64,3192,41790.03,447,49583.04,3016,317043.69,3733,3
684,672583,160153.6,2944,11787.3,210,28303.28,998,340545.92,3721,137338.74,2569,1
26050,751212,106028.16,4802,38623.75,2915,82973.47,3953,19106.1,230,273589.12,4942,1
28989,344720,68990.5,4451,76011.28,997,142772,2800,87354.96,1624,79846.15,1405,1
22863,520250,147682.88,1931,45666.59,2669,41434.25,1525,307714.88,4601,40134.64,1036,2
13541,119747,34746.74,566,30695.53,673,7473.55,917,364992.12,3669,73810.44,1962,3
22114,891533,98535.01,1169,274802.88,3928,25542.4,832,66966.48,903,36883.14,1282,2
24626,770875,157474.64,2987,156267.76,2972,72610.09,3983,134431.92,3672,4515.32,314,3
12877,414196,313245.66,3899,111105.84,3656,55452.47,1343,308867.9,3383,139910.34,3723,3
917,159287,120568.56,1806,31173.31,3941,172538.1,2835,45904.95,767,52868.65,695,1
26591,478181,20354.01,1959,29394.4,464,53162.2,3556,100608.54,1943,263728.35,2763,2
210,152657,57703.8,4996,241168.3,2930,98108.78,1862,63108.24,4654,17182.8,555,1
8598,547217,47596.12,628,3660.8,130,286720.72,3883,45753.11,923,66652.74,1386,1
1541,233942,33866,700,62188.86,1542,54011.88,702,413950.94,4498,161006.78,3862,3
2648,689150,170615.54,2003,166647.37,2173,226145.4,4771,242880.54,3241,444352.67,4469,1
1038,751181,91016.61,4139,51484.96,4262,262621.8,3420,228671.76,2734,76249.67,1277,1
26320,723800,67148.56,1544,261993.84,3832,24868.48,416,77237.12,3664,42487.06,4109,3
3898,501673,139541.05,4787,149412.75,1825,278351.37,4917,10592.12,836,71655.92,1393,1
29360,432763,244032.27,3943,26751.8,1810,240899.36,2704,10721.28,512,123749.61,4647,1
17705,593310,51050.4,890,387686.06,3998,128006.4,2360,272757.76,2816,147810,3790,2
24986,967568,62954.07,807,160894.5,1950,140184.1,4690,145207.5,3057,127301.35,3245,3
4146,756697,68015.89,3313,8490,750,118495.78,4199,306464.4,4905,73272.36,798,3
18277,358233,37995,2980,119997.12,3138,42272.5,457,152459.8,3028,16659.71,881,1
10196,295443,108799.53,2653,143714.4,4660,60612.96,2364,256496.46,4209,38111.44,1327,1
4427,724196,106955.16,1443,11369.16,1044,416317.08,4539,260195.53,3967,33291.78,4369,3
9670,729492,285416.62,3754,63883.95,2353,295948.8,4480,118690.4,1780,84670.95,1365,2
2693,119254,315235.8,3294,270610.3,3098,115765.58,2681,69721.72,1124,20459.52,1536,1
10980,829999,78358.82,4831,19231.8,2410,245057.28,2496,191024.92,3196,15584.77,2701,3
29394,603144,149220.32,3772,201219.12,4104,129631.77,4311,57208.8,985,222877.2,4056,3
5380,604200,153405.73,2341,18384.96,352,58813.86,4893,456937.58,4819,197926.56,2834,2
2282,817597,136118.31,4353,159300,3000,48694.8,682,123828.32,4232,333932.72,3454,2
2301,452961,19627.52,697,113558.34,1414,52275.08,814,102419,1679,172612.44,3003,2
12576,920274,132779,2300,14322.56,278,386269.24,4522,221876.34,3918,135650.28,2406,3
9698,211697,232035.62,2762,355608.85,4555,98125.28,1016,29940.96,1608,58652.72,854,1
27692,583238,302119.08,4254,368227.6,3727,104470.47,1131,103360.5,2575,324920.08,3772,2
